11200,NULL,201,rock,win,3,185,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11202,UP,202,paper,win,3,188,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11204,UP,203,scissors,win,3,191,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11206,UP,204,rock,win,3,194,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11208,DOWN,205,scissors,tie,0,197,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11210,DOWN,206,paper,loss,-1,197,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11212,DOWN,207,rock,tie,0,196,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11214,UP,208,paper,tie,0,196,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11216,DOWN,209,rock,tie,0,196,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11218,DOWN,210,scissors,tie,0,196,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11220,DOWN,211,paper,tie,0,196,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11222,STAY,212,paper,win,3,196,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11224,UP,213,scissors,tie,0,199,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11226,DOWN,214,paper,tie,0,199,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11228,DOWN,215,rock,tie,0,199,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11230,DOWN,216,scissors,tie,0,199,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11232,DOWN,217,paper,tie,0,199,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11234,STAY,218,paper,win,3,199,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11236,UP,219,scissors,win,3,202,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11238,UP,220,rock,win,3,205,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11240,UP,221,paper,win,3,208,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11242,UP,222,scissors,win,3,211,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11244,UP,223,rock,win,3,214,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11246,UP,224,paper,loss,-1,217,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11248,STAY,225,paper,tie,0,216,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11250,DOWN,226,rock,win,3,216,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11252,UP,227,paper,loss,-1,219,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11254,STAY,228,paper,tie,0,218,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11256,DOWN,229,rock,win,3,218,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11258,UP,230,paper,win,3,221,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11260,UP,231,scissors,win,3,224,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11262,UP,232,rock,tie,0,227,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11264,DOWN,233,scissors,tie,0,227,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11266,DOWN,234,paper,tie,0,227,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11268,DOWN,235,rock,tie,0,227,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11270,DOWN,236,scissors,tie,0,227,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11272,DOWN,237,paper,tie,0,227,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11274,DOWN,238,rock,win,3,227,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11276,UP,239,paper,win,3,230,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11278,UP,240,scissors,win,3,233,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11280,UP,241,rock,loss,-1,236,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11282,STAY,242,rock,tie,0,235,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11284,DOWN,243,scissors,loss,-1,235,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11286,STAY,244,scissors,tie,0,234,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11288,DOWN,245,paper,loss,-1,234,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11290,STAY,246,paper,tie,0,233,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11292,DOWN,247,rock,loss,-1,233,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11294,STAY,248,rock,win,3,232,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
11296,UP,249,paper,win,3,235,b26e23ef-d18a-470f-bf55-6542cd589ac0b4424058-af17-4624-b12d-0d4c75530370
