30946,NULL,201,rock,win,3,151,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30948,DOWN,202,scissors,win,3,154,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30950,DOWN,203,paper,win,3,157,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30952,DOWN,204,rock,win,3,160,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30954,UP,205,paper,loss,-1,163,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30956,UP,206,scissors,win,3,162,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30958,UP,207,rock,win,3,165,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30960,DOWN,208,scissors,win,3,168,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30962,DOWN,209,paper,win,3,171,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30964,STAY,210,paper,loss,-1,174,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30966,STAY,211,paper,loss,-1,173,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30968,STAY,212,paper,tie,0,172,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30970,DOWN,213,rock,win,3,172,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30972,STAY,214,rock,loss,-1,175,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30974,UP,215,paper,tie,0,174,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30976,UP,216,scissors,loss,-1,174,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30978,DOWN,217,paper,tie,0,173,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30980,DOWN,218,rock,tie,0,173,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30982,DOWN,219,scissors,loss,-1,173,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30984,DOWN,220,paper,tie,0,172,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30986,UP,221,scissors,loss,-1,172,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30988,STAY,222,scissors,win,3,171,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30990,STAY,223,scissors,loss,-1,174,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30992,DOWN,224,paper,loss,-1,173,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30994,STAY,225,paper,win,3,172,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30996,UP,226,scissors,tie,0,175,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
30998,DOWN,227,paper,tie,0,175,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31000,DOWN,228,rock,tie,0,175,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31002,UP,229,paper,win,3,175,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31004,UP,230,scissors,tie,0,178,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31006,DOWN,231,paper,tie,0,178,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31008,STAY,232,paper,loss,-1,178,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31010,UP,233,scissors,loss,-1,177,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31012,DOWN,234,paper,tie,0,176,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31014,STAY,235,paper,win,3,176,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31016,STAY,236,paper,loss,-1,179,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31018,UP,237,scissors,tie,0,178,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31020,DOWN,238,paper,win,3,178,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31022,DOWN,239,rock,win,3,181,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31024,DOWN,240,scissors,tie,0,184,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31026,STAY,241,scissors,win,3,184,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31028,DOWN,242,paper,win,3,187,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31030,DOWN,243,rock,win,3,190,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31032,DOWN,244,scissors,tie,0,193,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31034,STAY,245,scissors,win,3,193,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31036,DOWN,246,paper,win,3,196,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31038,DOWN,247,rock,win,3,199,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31040,DOWN,248,scissors,win,3,202,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31042,DOWN,249,paper,win,3,205,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31044,DOWN,250,rock,win,3,208,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31046,DOWN,251,scissors,win,3,211,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31048,DOWN,252,paper,tie,0,214,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31050,STAY,253,paper,win,3,214,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31052,DOWN,254,rock,win,3,217,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31054,DOWN,255,scissors,win,3,220,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31056,DOWN,256,paper,loss,-1,223,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31058,UP,257,scissors,tie,0,222,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31060,STAY,258,scissors,win,3,222,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31062,DOWN,259,paper,win,3,225,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31064,DOWN,260,rock,win,3,228,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31066,DOWN,261,scissors,win,3,231,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31068,DOWN,262,paper,win,3,234,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
31070,DOWN,263,rock,win,3,237,65abbfab-0397-44e0-9820-53c237335d9fa87fd660-96c1-44ad-a0d7-6478455d858b
