15401,NULL,201,scissors,loss,-1,165,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15403,DOWN,202,paper,loss,-1,164,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15405,STAY,203,paper,tie,0,163,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15407,UP,204,scissors,tie,0,163,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15409,DOWN,205,paper,win,3,163,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15411,UP,206,scissors,tie,0,166,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15413,UP,207,rock,win,3,166,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15415,UP,208,paper,loss,-1,169,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15417,UP,209,scissors,win,3,168,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15419,UP,210,rock,loss,-1,171,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15421,UP,211,paper,win,3,170,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15423,UP,212,scissors,tie,0,173,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15425,UP,213,rock,win,3,173,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15427,UP,214,paper,win,3,176,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15429,UP,215,scissors,win,3,179,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15431,UP,216,rock,win,3,182,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15433,UP,217,paper,tie,0,185,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15435,UP,218,scissors,tie,0,185,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15437,UP,219,rock,loss,-1,185,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15439,UP,220,paper,win,3,184,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15441,UP,221,scissors,tie,0,187,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15443,UP,222,rock,loss,-1,187,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15445,STAY,223,rock,tie,0,186,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15447,DOWN,224,scissors,tie,0,186,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15449,DOWN,225,paper,win,3,186,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15451,UP,226,scissors,win,3,189,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15453,UP,227,rock,win,3,192,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15455,UP,228,paper,loss,-1,195,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15457,UP,229,scissors,win,3,194,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15459,UP,230,rock,tie,0,197,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15461,UP,231,paper,loss,-1,197,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15463,UP,232,scissors,win,3,196,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15465,UP,233,rock,win,3,199,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15467,UP,234,paper,win,3,202,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15469,UP,235,scissors,win,3,205,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15471,UP,236,rock,tie,0,208,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15473,UP,237,paper,loss,-1,208,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15475,STAY,238,paper,win,3,207,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
15477,UP,239,scissors,tie,0,210,b8edc549-6f23-4a3a-9d12-4d237a93893eb29cd4f7-fddc-4dd8-97bc-df86241a2dc1
